20:26:49.67 | INFO | Lazy Con: OFF
20:26:50.74 | INFO | Lazy Con: OFF
20:26:50.80 | INFO | Optimised - caller: adv_train
20:26:50.82 | INFO | Lazy Con: OFF
20:26:50.90 | INFO | Optimised - caller: adv_train
20:26:50.92 | INFO | Lazy Con: OFF
20:26:50.98 | INFO | Optimised - caller: adv_train
20:26:51.01 | INFO | Lazy Con: OFF
20:26:51.08 | INFO | Optimised - caller: adv_train
20:26:51.11 | INFO | Lazy Con: OFF
20:26:51.16 | INFO | Optimised - caller: adv_train
20:26:51.19 | INFO | Lazy Con: OFF
20:26:51.26 | INFO | Optimised - caller: adv_train
20:26:51.28 | INFO | Lazy Con: OFF
20:26:51.33 | INFO | Optimised - caller: adv_train
20:26:51.36 | INFO | Lazy Con: OFF
20:26:51.43 | INFO | Optimised - caller: adv_train
20:26:51.46 | INFO | Lazy Con: OFF
20:26:51.51 | INFO | Optimised - caller: adv_train
20:26:51.54 | INFO | Lazy Con: OFF
20:26:51.61 | INFO | Optimised - caller: adv_train
20:26:51.63 | INFO | Lazy Con: OFF
20:26:51.70 | INFO | Optimised - caller: adv_train
20:26:51.72 | INFO | Lazy Con: OFF
20:26:51.78 | INFO | Optimised - caller: adv_train
20:26:51.80 | INFO | Lazy Con: OFF
20:26:51.88 | INFO | Optimised - caller: adv_train
20:26:51.90 | INFO | Lazy Con: OFF
20:26:51.96 | INFO | Optimised - caller: adv_train
20:26:51.98 | INFO | Lazy Con: OFF
20:26:52.03 | INFO | Optimised - caller: adv_train
20:26:52.05 | INFO | Lazy Con: OFF
20:26:52.13 | INFO | Optimised - caller: adv_train
20:26:52.15 | INFO | Lazy Con: OFF
20:26:52.22 | INFO | Optimised - caller: adv_train
20:26:52.24 | INFO | Lazy Con: OFF
20:26:52.30 | INFO | Optimised - caller: adv_train
20:26:52.32 | INFO | Lazy Con: OFF
20:26:52.39 | INFO | Optimised - caller: adv_train
20:26:52.41 | INFO | Lazy Con: OFF
20:26:52.47 | INFO | Optimised - caller: adv_train
20:26:52.50 | INFO | Lazy Con: OFF
20:26:52.57 | INFO | Optimised - caller: adv_train
20:26:52.59 | INFO | Lazy Con: OFF
20:26:52.66 | INFO | Optimised - caller: adv_train
20:26:52.69 | INFO | Lazy Con: OFF
20:26:52.75 | INFO | Optimised - caller: adv_train
20:26:52.77 | INFO | Lazy Con: OFF
20:26:52.84 | INFO | Optimised - caller: adv_train
20:26:52.86 | INFO | Lazy Con: OFF
20:26:52.95 | INFO | Optimised - caller: adv_train
20:26:52.97 | INFO | Lazy Con: OFF
20:26:53.04 | INFO | Optimised - caller: adv_train
20:26:53.06 | INFO | Lazy Con: OFF
20:26:53.14 | INFO | Optimised - caller: adv_train
20:26:53.16 | INFO | Lazy Con: OFF
20:26:53.24 | INFO | Optimised - caller: adv_train
20:26:53.26 | INFO | Lazy Con: OFF
20:26:53.34 | INFO | Optimised - caller: adv_train
20:26:53.36 | INFO | Lazy Con: OFF
20:26:53.43 | INFO | Optimised - caller: adv_train
20:26:53.45 | INFO | Lazy Con: OFF
20:26:53.52 | INFO | Optimised - caller: adv_train
20:26:53.54 | INFO | Lazy Con: OFF
20:26:53.61 | INFO | Optimised - caller: adv_train
20:26:53.64 | INFO | Lazy Con: OFF
20:26:53.75 | INFO | Optimised - caller: adv_train
20:26:53.77 | INFO | Lazy Con: OFF
20:26:53.85 | INFO | Optimised - caller: adv_train
20:26:53.87 | INFO | Lazy Con: OFF
20:26:53.94 | INFO | Optimised - caller: adv_train
20:26:53.96 | INFO | Lazy Con: OFF
20:26:54.09 | INFO | Optimised - caller: adv_train
20:26:54.12 | INFO | Lazy Con: OFF
20:26:54.20 | INFO | Optimised - caller: adv_train
20:26:54.22 | INFO | Lazy Con: OFF
20:26:54.30 | INFO | Optimised - caller: adv_train
20:26:54.32 | INFO | Lazy Con: OFF
20:26:54.40 | INFO | Optimised - caller: adv_train
20:26:54.42 | INFO | Lazy Con: OFF
20:26:54.50 | INFO | Optimised - caller: adv_train
20:26:54.52 | INFO | Lazy Con: OFF
20:26:54.60 | INFO | Optimised - caller: adv_train
20:26:54.62 | INFO | Lazy Con: OFF
20:26:54.71 | INFO | Optimised - caller: adv_train
20:26:54.73 | INFO | Lazy Con: OFF
20:26:54.80 | INFO | Optimised - caller: adv_train
20:26:54.82 | INFO | Lazy Con: OFF
20:26:54.90 | INFO | Optimised - caller: adv_train
20:26:54.92 | INFO | Lazy Con: OFF
20:26:55.01 | INFO | Optimised - caller: adv_train
20:26:55.03 | INFO | Lazy Con: OFF
20:26:55.10 | INFO | Optimised - caller: adv_train
20:26:55.12 | INFO | Lazy Con: OFF
20:26:55.19 | INFO | Optimised - caller: adv_train
20:26:55.22 | INFO | Lazy Con: OFF
20:26:55.30 | INFO | Optimised - caller: adv_train
20:26:55.32 | INFO | Lazy Con: OFF
20:26:55.41 | INFO | Optimised - caller: adv_train
20:26:55.43 | INFO | Lazy Con: OFF
20:26:55.52 | INFO | Optimised - caller: adv_train
20:26:55.54 | INFO | Lazy Con: OFF
20:26:55.66 | INFO | Optimised - caller: adv_train
20:26:55.68 | INFO | Lazy Con: OFF
20:26:55.81 | INFO | Optimised - caller: adv_train
20:26:55.83 | INFO | Lazy Con: OFF
20:26:55.93 | INFO | Optimised - caller: adv_train
20:26:55.95 | INFO | Lazy Con: OFF
20:26:56.05 | INFO | Optimised - caller: adv_train
20:26:56.08 | INFO | Lazy Con: OFF
20:26:56.16 | INFO | Optimised - caller: adv_train
20:26:56.18 | INFO | Lazy Con: OFF
20:26:56.27 | INFO | Optimised - caller: adv_train
20:26:56.29 | INFO | Lazy Con: OFF
20:26:56.38 | INFO | Optimised - caller: adv_train
20:26:56.40 | INFO | Lazy Con: OFF
20:26:56.50 | INFO | Optimised - caller: adv_train
20:26:56.52 | INFO | Lazy Con: OFF
20:26:56.64 | INFO | Optimised - caller: adv_train
20:26:56.66 | INFO | Lazy Con: OFF
20:26:56.76 | INFO | Optimised - caller: adv_train
20:26:56.79 | INFO | Lazy Con: OFF
20:26:56.88 | INFO | Optimised - caller: adv_train
20:26:56.90 | INFO | Lazy Con: OFF
20:26:57.00 | INFO | Optimised - caller: adv_train
20:26:57.02 | INFO | Lazy Con: OFF
20:26:57.13 | INFO | Optimised - caller: adv_train
20:26:57.15 | INFO | Lazy Con: OFF
20:26:57.26 | INFO | Optimised - caller: adv_train
20:26:57.28 | INFO | Lazy Con: OFF
20:26:57.38 | INFO | Optimised - caller: adv_train
20:26:57.40 | INFO | Lazy Con: OFF
20:26:57.50 | INFO | Optimised - caller: adv_train
20:26:57.52 | INFO | Lazy Con: OFF
20:26:57.70 | INFO | Optimised - caller: adv_train
20:26:57.72 | INFO | Lazy Con: OFF
20:26:57.81 | INFO | Optimised - caller: adv_train
20:26:57.83 | INFO | Lazy Con: OFF
20:26:57.97 | INFO | Optimised - caller: adv_train
20:26:58.00 | INFO | Lazy Con: OFF
20:26:58.12 | INFO | Optimised - caller: adv_train
20:26:58.14 | INFO | Lazy Con: OFF
20:26:58.24 | INFO | Optimised - caller: adv_train
20:26:58.26 | INFO | Lazy Con: OFF
20:26:58.40 | INFO | Optimised - caller: adv_train
20:26:58.41 | INFO | Lazy Con: OFF
20:26:58.54 | INFO | Optimised - caller: adv_train
20:26:58.56 | INFO | Lazy Con: OFF
20:26:58.70 | INFO | Optimised - caller: adv_train
20:26:58.72 | INFO | Lazy Con: OFF
20:26:58.83 | INFO | Optimised - caller: adv_train
20:26:58.85 | INFO | Lazy Con: OFF
20:26:58.99 | INFO | Optimised - caller: adv_train
20:26:59.02 | INFO | Lazy Con: OFF
20:26:59.12 | INFO | Optimised - caller: adv_train
20:26:59.15 | INFO | Lazy Con: OFF
20:26:59.26 | INFO | Optimised - caller: adv_train
20:26:59.28 | INFO | Lazy Con: OFF
20:26:59.40 | INFO | Optimised - caller: adv_train
20:26:59.42 | INFO | Lazy Con: OFF
20:26:59.52 | INFO | Optimised - caller: adv_train
20:26:59.54 | INFO | Lazy Con: OFF
20:26:59.68 | INFO | Optimised - caller: adv_train
20:26:59.70 | INFO | Lazy Con: OFF
20:26:59.82 | INFO | Optimised - caller: adv_train
20:26:59.84 | INFO | Lazy Con: OFF
20:26:59.94 | INFO | Optimised - caller: adv_train
20:26:59.96 | INFO | Lazy Con: OFF
20:27:00.12 | INFO | Optimised - caller: adv_train
20:27:00.14 | INFO | Lazy Con: OFF
20:27:00.30 | INFO | Optimised - caller: adv_train
20:27:00.32 | INFO | Lazy Con: OFF
20:27:00.48 | INFO | Optimised - caller: adv_train
20:27:00.50 | INFO | Lazy Con: OFF
20:27:00.62 | INFO | Optimised - caller: adv_train
20:27:00.64 | INFO | Lazy Con: OFF
20:27:00.76 | INFO | Optimised - caller: adv_train
20:27:00.78 | INFO | Lazy Con: OFF
20:27:00.89 | INFO | Optimised - caller: adv_train
20:27:00.91 | INFO | Lazy Con: OFF
20:27:01.01 | INFO | Optimised - caller: adv_train
20:27:01.03 | INFO | Lazy Con: OFF
20:27:01.13 | INFO | Optimised - caller: adv_train
20:27:01.15 | INFO | Lazy Con: OFF
20:27:01.25 | INFO | Optimised - caller: adv_train
20:27:01.28 | INFO | Lazy Con: OFF
20:27:01.46 | INFO | Optimised - caller: adv_train
20:27:01.48 | INFO | Lazy Con: OFF
20:27:01.60 | INFO | Optimised - caller: adv_train
20:27:01.62 | INFO | Lazy Con: OFF
20:27:01.79 | INFO | Optimised - caller: adv_train
20:27:01.81 | INFO | Lazy Con: OFF
20:27:01.99 | INFO | Optimised - caller: adv_train
20:27:02.01 | INFO | Lazy Con: OFF
20:27:02.21 | INFO | Optimised - caller: adv_train
20:27:02.23 | INFO | Lazy Con: OFF
20:27:02.39 | INFO | Optimised - caller: adv_train
20:27:02.41 | INFO | Lazy Con: OFF
20:27:02.62 | INFO | Optimised - caller: adv_train
20:27:02.64 | INFO | Lazy Con: OFF
20:27:02.78 | INFO | Optimised - caller: adv_train
20:27:02.80 | INFO | Lazy Con: OFF
20:27:03.03 | INFO | Optimised - caller: adv_train
20:27:03.06 | INFO | Lazy Con: OFF
20:27:03.23 | INFO | Optimised - caller: adv_train
20:27:03.25 | INFO | Lazy Con: OFF
20:27:03.37 | INFO | Optimised - caller: adv_train
20:27:03.39 | INFO | Lazy Con: OFF
20:27:03.61 | INFO | Optimised - caller: adv_train
20:27:03.63 | INFO | Lazy Con: OFF
20:27:03.83 | INFO | Optimised - caller: adv_train
20:27:03.85 | INFO | Lazy Con: OFF
20:27:03.99 | INFO | Optimised - caller: adv_train
20:27:04.01 | INFO | Lazy Con: OFF
20:27:04.23 | INFO | Optimised - caller: adv_train
20:27:04.25 | INFO | Lazy Con: OFF
20:27:04.46 | INFO | Optimised - caller: adv_train
20:27:04.48 | INFO | Lazy Con: OFF
20:27:04.67 | INFO | Optimised - caller: adv_train
20:27:04.69 | INFO | Lazy Con: OFF
20:27:04.90 | INFO | Optimised - caller: adv_train
20:27:04.92 | INFO | Lazy Con: OFF
20:27:05.11 | INFO | Optimised - caller: adv_train
20:27:05.13 | INFO | Lazy Con: OFF
20:27:05.39 | INFO | Optimised - caller: adv_train
20:27:05.42 | INFO | Lazy Con: OFF
20:27:05.73 | INFO | Optimised - caller: adv_train
20:27:05.75 | INFO | Lazy Con: OFF
20:27:05.92 | INFO | Optimised - caller: adv_train
20:27:05.94 | INFO | Lazy Con: OFF
20:27:06.23 | INFO | Optimised - caller: adv_train
20:27:06.25 | INFO | Lazy Con: OFF
20:27:06.40 | INFO | Optimised - caller: adv_train
20:27:06.42 | INFO | Lazy Con: OFF
20:27:06.73 | INFO | Optimised - caller: adv_train
20:27:06.75 | INFO | Lazy Con: OFF
20:27:07.05 | INFO | Optimised - caller: adv_train
20:27:07.07 | INFO | Lazy Con: OFF
20:27:07.35 | INFO | Optimised - caller: adv_train
20:27:07.37 | INFO | Lazy Con: OFF
20:27:07.62 | INFO | Optimised - caller: adv_train
20:27:07.64 | INFO | Lazy Con: OFF
20:27:07.94 | INFO | Optimised - caller: adv_train
20:27:07.97 | INFO | Lazy Con: OFF
20:27:08.29 | INFO | Optimised - caller: adv_train
20:27:08.31 | INFO | Lazy Con: OFF
20:27:08.53 | INFO | Optimised - caller: adv_train
20:27:08.55 | INFO | Lazy Con: OFF
20:27:08.77 | INFO | Optimised - caller: adv_train
20:27:08.79 | INFO | Lazy Con: OFF
20:27:09.08 | INFO | Optimised - caller: adv_train
20:27:09.10 | INFO | Lazy Con: OFF
20:27:09.39 | INFO | Optimised - caller: adv_train
20:27:09.41 | INFO | Lazy Con: OFF
20:27:09.63 | INFO | Optimised - caller: adv_train
20:27:09.65 | INFO | Lazy Con: OFF
20:27:09.83 | INFO | Optimised - caller: adv_train
20:27:09.85 | INFO | Lazy Con: OFF
20:27:10.07 | INFO | Optimised - caller: adv_train
20:27:10.09 | INFO | Lazy Con: OFF
20:27:10.32 | INFO | Optimised - caller: adv_train
20:27:10.34 | INFO | Lazy Con: OFF
20:27:10.62 | INFO | Optimised - caller: adv_train
20:27:10.64 | INFO | Lazy Con: OFF
20:27:10.97 | INFO | Optimised - caller: adv_train
20:27:11.00 | INFO | Lazy Con: OFF
20:27:11.31 | INFO | Optimised - caller: adv_train
20:27:11.33 | INFO | Lazy Con: OFF
20:27:11.63 | INFO | Optimised - caller: adv_train
20:27:11.65 | INFO | Lazy Con: OFF
20:27:11.82 | INFO | Optimised - caller: adv_train
20:27:11.84 | INFO | Lazy Con: OFF
20:27:12.15 | INFO | Optimised - caller: adv_train
20:27:12.17 | INFO | Lazy Con: OFF
20:27:12.49 | INFO | Optimised - caller: adv_train
20:27:12.51 | INFO | Lazy Con: OFF
20:27:12.82 | INFO | Optimised - caller: adv_train
20:27:12.84 | INFO | Lazy Con: OFF
20:27:13.12 | INFO | Optimised - caller: adv_train
20:27:13.14 | INFO | Lazy Con: OFF
20:27:13.36 | INFO | Optimised - caller: adv_train
20:27:13.38 | INFO | Lazy Con: OFF
20:27:13.73 | INFO | Optimised - caller: adv_train
20:27:13.75 | INFO | Lazy Con: OFF
20:27:14.00 | INFO | Optimised - caller: adv_train
20:27:14.02 | INFO | Lazy Con: OFF
20:27:14.27 | INFO | Optimised - caller: adv_train
20:27:14.29 | INFO | Lazy Con: OFF
20:27:14.60 | INFO | Optimised - caller: adv_train
20:27:14.62 | INFO | Lazy Con: OFF
20:27:14.86 | INFO | Optimised - caller: adv_train
20:27:14.88 | INFO | Lazy Con: OFF
20:27:15.18 | INFO | Optimised - caller: adv_train
20:27:15.20 | INFO | Lazy Con: OFF
20:27:15.45 | INFO | Optimised - caller: adv_train
20:27:15.48 | INFO | Lazy Con: OFF
20:27:15.88 | INFO | Optimised - caller: adv_train
20:27:15.90 | INFO | Lazy Con: OFF
20:27:16.19 | INFO | Optimised - caller: adv_train
20:27:16.22 | INFO | Lazy Con: OFF
20:27:16.57 | INFO | Optimised - caller: adv_train
20:27:16.59 | INFO | Lazy Con: OFF
20:27:16.98 | INFO | Optimised - caller: adv_train
20:27:17.00 | INFO | Lazy Con: OFF
20:27:17.26 | INFO | Optimised - caller: adv_train
20:27:17.28 | INFO | Lazy Con: OFF
20:27:17.58 | INFO | Optimised - caller: adv_train
20:27:17.60 | INFO | Lazy Con: OFF
20:27:17.88 | INFO | Optimised - caller: adv_train
20:27:17.90 | INFO | Lazy Con: OFF
20:27:18.19 | INFO | Optimised - caller: adv_train
20:27:18.21 | INFO | Lazy Con: OFF
20:27:18.43 | INFO | Optimised - caller: adv_train
20:27:18.45 | INFO | Lazy Con: OFF
20:27:18.74 | INFO | Optimised - caller: adv_train
20:27:18.76 | INFO | Lazy Con: OFF
20:27:19.02 | INFO | Optimised - caller: adv_train
20:27:19.04 | INFO | Lazy Con: OFF
20:27:19.44 | INFO | Optimised - caller: adv_train
20:27:19.46 | INFO | Lazy Con: OFF
20:27:19.73 | INFO | Optimised - caller: adv_train
20:27:19.75 | INFO | Lazy Con: OFF
20:27:20.06 | INFO | Optimised - caller: adv_train
20:27:20.09 | INFO | Lazy Con: OFF
20:27:20.37 | INFO | Optimised - caller: adv_train
20:27:20.39 | INFO | Lazy Con: OFF
20:27:20.64 | INFO | Optimised - caller: adv_train
20:27:20.66 | INFO | Lazy Con: OFF
20:27:20.93 | INFO | Optimised - caller: adv_train
20:27:20.95 | INFO | Lazy Con: OFF
20:27:21.34 | INFO | Optimised - caller: adv_train
20:27:21.36 | INFO | Lazy Con: OFF
20:27:21.85 | INFO | Optimised - caller: adv_train
20:27:21.88 | INFO | Lazy Con: OFF
20:27:22.27 | INFO | Optimised - caller: adv_train
20:27:22.29 | INFO | Lazy Con: OFF
20:27:22.68 | INFO | Optimised - caller: adv_train
20:27:22.71 | INFO | Lazy Con: OFF
20:27:23.05 | INFO | Optimised - caller: adv_train
20:27:23.07 | INFO | Lazy Con: OFF
20:27:23.31 | INFO | Optimised - caller: adv_train
20:27:23.33 | INFO | Lazy Con: OFF
20:27:23.82 | INFO | Optimised - caller: adv_train
20:27:23.84 | INFO | Lazy Con: OFF
20:27:24.22 | INFO | Optimised - caller: adv_train
20:27:24.24 | INFO | Lazy Con: OFF
20:27:24.68 | INFO | Optimised - caller: adv_train
20:27:24.72 | INFO | Lazy Con: OFF
20:27:25.14 | INFO | Optimised - caller: adv_train
20:27:25.17 | INFO | Lazy Con: OFF
20:27:25.58 | INFO | Optimised - caller: adv_train
20:27:25.60 | INFO | Lazy Con: OFF
20:27:25.96 | INFO | Optimised - caller: adv_train
20:27:25.99 | INFO | Lazy Con: OFF
20:27:26.38 | INFO | Optimised - caller: adv_train
20:27:26.41 | INFO | Lazy Con: OFF
20:27:26.82 | INFO | Optimised - caller: adv_train
20:27:26.84 | INFO | Lazy Con: OFF
20:27:27.14 | INFO | Optimised - caller: adv_train
20:27:27.16 | INFO | Lazy Con: OFF
20:27:27.54 | INFO | Optimised - caller: adv_train
20:27:27.57 | INFO | Lazy Con: OFF
20:27:27.93 | INFO | Optimised - caller: adv_train
20:27:27.96 | INFO | Lazy Con: OFF
20:27:28.40 | INFO | Optimised - caller: adv_train
20:27:28.42 | INFO | Lazy Con: OFF
20:27:28.84 | INFO | Optimised - caller: adv_train
20:27:28.86 | INFO | Lazy Con: OFF
20:27:29.14 | INFO | Optimised - caller: adv_train
20:27:29.16 | INFO | Lazy Con: OFF
20:27:29.49 | INFO | Optimised - caller: adv_train
20:27:29.51 | INFO | Lazy Con: OFF
20:27:29.85 | INFO | Optimised - caller: adv_train
20:27:29.87 | INFO | Lazy Con: OFF
20:27:30.23 | INFO | Optimised - caller: adv_train
20:27:30.25 | INFO | Lazy Con: OFF
20:27:30.66 | INFO | Optimised - caller: adv_train
20:27:30.68 | INFO | Lazy Con: OFF
20:27:31.03 | INFO | Optimised - caller: adv_train
20:27:31.05 | INFO | Lazy Con: OFF
20:27:31.43 | INFO | Optimised - caller: adv_train
20:27:31.45 | INFO | Lazy Con: OFF
20:27:31.77 | INFO | Optimised - caller: adv_train
20:27:31.79 | INFO | Lazy Con: OFF
20:27:32.17 | INFO | Optimised - caller: adv_train
20:27:32.19 | INFO | Lazy Con: OFF
20:27:32.55 | INFO | Optimised - caller: adv_train
20:27:32.57 | INFO | Lazy Con: OFF
20:27:32.83 | INFO | Optimised - caller: adv_train
20:27:32.86 | INFO | Lazy Con: OFF
20:27:33.16 | INFO | Optimised - caller: adv_train
20:27:33.18 | INFO | Lazy Con: OFF
20:27:33.50 | INFO | Optimised - caller: adv_train
20:27:33.53 | INFO | Lazy Con: OFF
20:27:33.94 | INFO | Optimised - caller: adv_train
20:27:33.96 | INFO | Lazy Con: OFF
20:27:34.28 | INFO | Optimised - caller: adv_train
20:27:34.30 | INFO | Lazy Con: OFF
20:27:34.63 | INFO | Optimised - caller: adv_train
20:27:34.65 | INFO | Lazy Con: OFF
20:27:35.03 | INFO | Optimised - caller: adv_train
20:27:35.05 | INFO | Lazy Con: OFF
20:27:35.38 | INFO | Optimised - caller: adv_train
20:27:35.41 | INFO | Lazy Con: OFF
20:27:35.80 | INFO | Optimised - caller: adv_train
20:27:35.83 | INFO | Lazy Con: OFF
20:27:36.24 | INFO | Optimised - caller: adv_train
20:27:36.27 | INFO | Lazy Con: OFF
20:27:36.70 | INFO | Optimised - caller: adv_train
20:27:36.73 | INFO | Lazy Con: OFF
20:27:37.14 | INFO | Optimised - caller: adv_train
20:27:37.16 | INFO | Lazy Con: OFF
20:27:37.52 | INFO | Optimised - caller: adv_train
20:27:37.55 | INFO | Lazy Con: OFF
20:27:37.89 | INFO | Optimised - caller: adv_train
20:27:37.91 | INFO | Lazy Con: OFF
20:27:38.27 | INFO | Optimised - caller: adv_train
20:27:38.29 | INFO | Lazy Con: OFF
20:27:38.69 | INFO | Optimised - caller: adv_train
20:27:38.71 | INFO | Lazy Con: OFF
20:27:39.08 | INFO | Optimised - caller: adv_train
20:27:39.10 | INFO | Lazy Con: OFF
20:27:39.47 | INFO | Optimised - caller: adv_train
20:27:39.49 | INFO | Lazy Con: OFF
20:27:39.80 | INFO | Optimised - caller: adv_train
20:27:39.83 | INFO | Lazy Con: OFF
20:27:40.25 | INFO | Optimised - caller: adv_train
20:27:40.27 | INFO | Lazy Con: OFF
20:27:40.71 | INFO | Optimised - caller: adv_train
20:27:40.73 | INFO | Lazy Con: OFF
20:27:41.07 | INFO | Optimised - caller: adv_train
20:27:41.09 | INFO | Lazy Con: OFF
20:27:41.45 | INFO | Optimised - caller: adv_train
20:27:41.47 | INFO | Lazy Con: OFF
20:27:41.93 | INFO | Optimised - caller: adv_train
20:27:41.95 | INFO | Lazy Con: OFF
20:27:42.49 | INFO | Optimised - caller: adv_train
20:27:42.51 | INFO | Lazy Con: OFF
20:27:42.84 | INFO | Optimised - caller: adv_train
20:27:42.87 | INFO | Lazy Con: OFF
20:27:43.18 | INFO | Optimised - caller: adv_train
20:27:43.20 | INFO | Lazy Con: OFF
20:27:43.61 | INFO | Optimised - caller: adv_train
20:27:43.63 | INFO | Lazy Con: OFF
20:27:44.07 | INFO | Optimised - caller: adv_train
20:27:44.10 | INFO | Lazy Con: OFF
20:27:44.58 | INFO | Optimised - caller: adv_train
20:27:44.60 | INFO | Lazy Con: OFF
20:27:44.97 | INFO | Optimised - caller: adv_train
20:27:44.99 | INFO | Lazy Con: OFF
20:27:45.63 | INFO | Optimised - caller: adv_train
20:27:45.65 | INFO | Lazy Con: OFF
20:27:46.10 | INFO | Optimised - caller: adv_train
20:27:46.13 | INFO | Lazy Con: OFF
20:27:46.64 | INFO | Optimised - caller: adv_train
20:27:46.66 | INFO | Lazy Con: OFF
20:27:46.97 | INFO | Optimised - caller: adv_train
20:27:47.00 | INFO | Lazy Con: OFF
20:27:47.43 | INFO | Optimised - caller: adv_train
20:27:47.45 | INFO | Lazy Con: OFF
20:27:47.83 | INFO | Optimised - caller: adv_train
20:27:47.85 | INFO | Lazy Con: OFF
20:27:48.17 | INFO | Optimised - caller: adv_train
20:27:48.20 | INFO | Lazy Con: OFF
20:27:48.61 | INFO | Optimised - caller: adv_train
20:27:48.63 | INFO | Lazy Con: OFF
20:27:49.00 | INFO | Optimised - caller: adv_train
20:27:49.03 | INFO | Lazy Con: OFF
20:27:49.50 | INFO | Optimised - caller: adv_train
20:27:49.53 | INFO | Lazy Con: OFF
20:27:49.84 | INFO | Optimised - caller: adv_train
20:27:49.87 | INFO | Lazy Con: OFF
20:27:50.30 | INFO | Optimised - caller: adv_train
20:27:50.32 | INFO | Lazy Con: OFF
20:27:50.81 | INFO | Optimised - caller: adv_train
20:27:50.84 | INFO | Lazy Con: OFF
20:27:51.34 | INFO | Optimised - caller: adv_train
20:27:51.37 | INFO | Lazy Con: OFF
20:27:51.87 | INFO | Optimised - caller: adv_train
20:27:51.90 | INFO | Lazy Con: OFF
20:27:52.54 | INFO | Optimised - caller: adv_train
20:27:52.57 | INFO | Lazy Con: OFF
20:27:53.02 | INFO | Optimised - caller: adv_train
20:27:53.04 | INFO | Lazy Con: OFF
20:27:53.36 | INFO | Optimised - caller: adv_train
20:27:53.39 | INFO | Lazy Con: OFF
20:27:53.83 | INFO | Optimised - caller: adv_train
20:27:53.85 | INFO | Lazy Con: OFF
20:27:54.17 | INFO | Optimised - caller: adv_train
20:27:54.20 | INFO | Lazy Con: OFF
20:27:54.60 | INFO | Optimised - caller: adv_train
20:27:54.63 | INFO | Lazy Con: OFF
20:27:55.01 | INFO | Optimised - caller: adv_train
20:27:55.03 | INFO | Lazy Con: OFF
20:27:55.46 | INFO | Optimised - caller: adv_train
20:27:55.48 | INFO | Lazy Con: OFF
20:27:55.86 | INFO | Optimised - caller: adv_train
20:27:55.88 | INFO | Lazy Con: OFF
20:27:56.24 | INFO | Optimised - caller: adv_train
20:27:56.27 | INFO | Lazy Con: OFF
20:27:56.67 | INFO | Optimised - caller: adv_train
20:27:56.70 | INFO | Lazy Con: OFF
20:27:57.10 | INFO | Optimised - caller: adv_train
20:27:57.12 | INFO | Lazy Con: OFF
20:27:57.48 | INFO | Optimised - caller: adv_train
20:27:57.51 | INFO | Lazy Con: OFF
20:27:57.96 | INFO | Optimised - caller: adv_train
20:27:57.99 | INFO | Lazy Con: OFF
20:27:58.46 | INFO | Optimised - caller: adv_train
20:27:58.48 | INFO | Lazy Con: OFF
20:27:58.95 | INFO | Optimised - caller: adv_train
20:27:58.97 | INFO | Lazy Con: OFF
20:27:59.39 | INFO | Optimised - caller: adv_train
20:27:59.41 | INFO | Lazy Con: OFF
20:27:59.98 | INFO | Optimised - caller: adv_train
20:28:00.01 | INFO | Lazy Con: OFF
20:28:00.33 | INFO | Optimised - caller: adv_train
20:28:00.35 | INFO | Lazy Con: OFF
20:28:00.76 | INFO | Optimised - caller: adv_train
20:28:00.78 | INFO | Lazy Con: OFF
