21:46:03.71 | INFO | Lazy Con: OFF
21:46:08.15 | INFO | Lazy Con: OFF
21:46:08.22 | INFO | Optimised - caller: adv_train
21:46:08.24 | INFO | Lazy Con: OFF
21:46:08.32 | INFO | Optimised - caller: adv_train
21:46:08.33 | INFO | Lazy Con: OFF
21:46:08.39 | INFO | Optimised - caller: adv_train
21:46:08.41 | INFO | Lazy Con: OFF
21:46:08.48 | INFO | Optimised - caller: adv_train
21:46:08.49 | INFO | Lazy Con: OFF
21:46:08.56 | INFO | Optimised - caller: adv_train
21:46:08.57 | INFO | Lazy Con: OFF
21:46:08.73 | INFO | Optimised - caller: adv_train
21:46:08.74 | INFO | Lazy Con: OFF
21:46:08.84 | INFO | Optimised - caller: adv_train
21:46:08.85 | INFO | Lazy Con: OFF
21:46:08.97 | INFO | Optimised - caller: adv_train
21:46:08.98 | INFO | Lazy Con: OFF
21:46:09.14 | INFO | Optimised - caller: adv_train
21:46:09.16 | INFO | Lazy Con: OFF
21:46:09.25 | INFO | Optimised - caller: adv_train
21:46:09.27 | INFO | Lazy Con: OFF
21:46:09.38 | INFO | Optimised - caller: adv_train
21:46:09.39 | INFO | Lazy Con: OFF
21:46:09.49 | INFO | Optimised - caller: adv_train
21:46:09.51 | INFO | Lazy Con: OFF
21:46:09.63 | INFO | Optimised - caller: adv_train
21:46:09.64 | INFO | Lazy Con: OFF
21:46:09.76 | INFO | Optimised - caller: adv_train
21:46:09.78 | INFO | Lazy Con: OFF
21:46:09.91 | INFO | Optimised - caller: adv_train
21:46:09.92 | INFO | Lazy Con: OFF
21:46:10.03 | INFO | Optimised - caller: adv_train
21:46:10.04 | INFO | Lazy Con: OFF
21:46:10.16 | INFO | Optimised - caller: adv_train
21:46:10.17 | INFO | Lazy Con: OFF
21:46:10.30 | INFO | Optimised - caller: adv_train
21:46:10.32 | INFO | Lazy Con: OFF
21:46:10.45 | INFO | Optimised - caller: adv_train
21:46:10.46 | INFO | Lazy Con: OFF
21:46:10.58 | INFO | Optimised - caller: adv_train
21:46:10.59 | INFO | Lazy Con: OFF
21:46:10.71 | INFO | Optimised - caller: adv_train
21:46:10.72 | INFO | Lazy Con: OFF
21:46:10.86 | INFO | Optimised - caller: adv_train
21:46:10.87 | INFO | Lazy Con: OFF
21:46:11.00 | INFO | Optimised - caller: adv_train
21:46:11.01 | INFO | Lazy Con: OFF
21:46:11.11 | INFO | Optimised - caller: adv_train
21:46:11.13 | INFO | Lazy Con: OFF
21:46:11.23 | INFO | Optimised - caller: adv_train
21:46:11.25 | INFO | Lazy Con: OFF
21:46:11.33 | INFO | Optimised - caller: adv_train
21:46:11.35 | INFO | Lazy Con: OFF
21:46:11.47 | INFO | Optimised - caller: adv_train
21:46:11.48 | INFO | Lazy Con: OFF
21:46:11.61 | INFO | Optimised - caller: adv_train
21:46:11.62 | INFO | Lazy Con: OFF
21:46:11.79 | INFO | Optimised - caller: adv_train
21:46:11.81 | INFO | Lazy Con: OFF
21:46:11.93 | INFO | Optimised - caller: adv_train
21:46:11.95 | INFO | Lazy Con: OFF
21:46:12.08 | INFO | Optimised - caller: adv_train
21:46:12.09 | INFO | Lazy Con: OFF
21:46:12.21 | INFO | Optimised - caller: adv_train
21:46:12.22 | INFO | Lazy Con: OFF
21:46:12.36 | INFO | Optimised - caller: adv_train
21:46:12.37 | INFO | Lazy Con: OFF
21:46:12.54 | INFO | Optimised - caller: adv_train
21:46:12.55 | INFO | Lazy Con: OFF
21:46:12.68 | INFO | Optimised - caller: adv_train
21:46:12.70 | INFO | Lazy Con: OFF
21:46:12.90 | INFO | Optimised - caller: adv_train
21:46:12.92 | INFO | Lazy Con: OFF
21:46:13.09 | INFO | Optimised - caller: adv_train
21:46:13.11 | INFO | Lazy Con: OFF
21:46:13.27 | INFO | Optimised - caller: adv_train
21:46:13.29 | INFO | Lazy Con: OFF
21:46:13.39 | INFO | Optimised - caller: adv_train
21:46:13.40 | INFO | Lazy Con: OFF
21:46:13.54 | INFO | Optimised - caller: adv_train
21:46:13.55 | INFO | Lazy Con: OFF
21:46:13.65 | INFO | Optimised - caller: adv_train
21:46:13.66 | INFO | Lazy Con: OFF
21:46:13.79 | INFO | Optimised - caller: adv_train
21:46:13.81 | INFO | Lazy Con: OFF
21:46:14.00 | INFO | Optimised - caller: adv_train
21:46:14.02 | INFO | Lazy Con: OFF
21:46:14.13 | INFO | Optimised - caller: adv_train
21:46:14.15 | INFO | Lazy Con: OFF
21:46:14.28 | INFO | Optimised - caller: adv_train
21:46:14.29 | INFO | Lazy Con: OFF
21:46:14.50 | INFO | Optimised - caller: adv_train
21:46:14.51 | INFO | Lazy Con: OFF
21:46:14.65 | INFO | Optimised - caller: adv_train
21:46:14.67 | INFO | Lazy Con: OFF
21:46:14.78 | INFO | Optimised - caller: adv_train
21:46:14.79 | INFO | Lazy Con: OFF
21:46:14.93 | INFO | Optimised - caller: adv_train
21:46:14.94 | INFO | Lazy Con: OFF
21:46:15.06 | INFO | Optimised - caller: adv_train
21:46:15.08 | INFO | Lazy Con: OFF
21:46:15.19 | INFO | Optimised - caller: adv_train
21:46:15.20 | INFO | Lazy Con: OFF
21:46:15.38 | INFO | Optimised - caller: adv_train
21:46:15.39 | INFO | Lazy Con: OFF
21:46:15.51 | INFO | Optimised - caller: adv_train
21:46:15.52 | INFO | Lazy Con: OFF
21:46:15.63 | INFO | Optimised - caller: adv_train
21:46:15.65 | INFO | Lazy Con: OFF
21:46:15.86 | INFO | Optimised - caller: adv_train
21:46:15.87 | INFO | Lazy Con: OFF
21:46:16.02 | INFO | Optimised - caller: adv_train
21:46:16.04 | INFO | Lazy Con: OFF
21:46:16.17 | INFO | Optimised - caller: adv_train
21:46:16.18 | INFO | Lazy Con: OFF
21:46:16.33 | INFO | Optimised - caller: adv_train
21:46:16.34 | INFO | Lazy Con: OFF
21:46:16.50 | INFO | Optimised - caller: adv_train
21:46:16.51 | INFO | Lazy Con: OFF
21:46:16.66 | INFO | Optimised - caller: adv_train
21:46:16.67 | INFO | Lazy Con: OFF
21:46:16.80 | INFO | Optimised - caller: adv_train
21:46:16.81 | INFO | Lazy Con: OFF
21:46:16.98 | INFO | Optimised - caller: adv_train
21:46:16.99 | INFO | Lazy Con: OFF
21:46:17.12 | INFO | Optimised - caller: adv_train
21:46:17.14 | INFO | Lazy Con: OFF
21:46:17.28 | INFO | Optimised - caller: adv_train
21:46:17.29 | INFO | Lazy Con: OFF
21:46:17.41 | INFO | Optimised - caller: adv_train
21:46:17.42 | INFO | Lazy Con: OFF
21:46:17.55 | INFO | Optimised - caller: adv_train
21:46:17.56 | INFO | Lazy Con: OFF
21:46:17.68 | INFO | Optimised - caller: adv_train
21:46:17.69 | INFO | Lazy Con: OFF
21:46:17.82 | INFO | Optimised - caller: adv_train
21:46:17.83 | INFO | Lazy Con: OFF
21:46:17.99 | INFO | Optimised - caller: adv_train
21:46:18.00 | INFO | Lazy Con: OFF
21:46:18.17 | INFO | Optimised - caller: adv_train
21:46:18.19 | INFO | Lazy Con: OFF
21:46:18.31 | INFO | Optimised - caller: adv_train
21:46:18.33 | INFO | Lazy Con: OFF
21:46:18.50 | INFO | Optimised - caller: adv_train
21:46:18.51 | INFO | Lazy Con: OFF
21:46:18.71 | INFO | Optimised - caller: adv_train
21:46:18.72 | INFO | Lazy Con: OFF
21:46:18.88 | INFO | Optimised - caller: adv_train
21:46:18.90 | INFO | Lazy Con: OFF
21:46:19.04 | INFO | Optimised - caller: adv_train
21:46:19.06 | INFO | Lazy Con: OFF
21:46:19.28 | INFO | Optimised - caller: adv_train
21:46:19.29 | INFO | Lazy Con: OFF
21:46:19.45 | INFO | Optimised - caller: adv_train
21:46:19.46 | INFO | Lazy Con: OFF
21:46:19.60 | INFO | Optimised - caller: adv_train
21:46:19.61 | INFO | Lazy Con: OFF
21:46:19.78 | INFO | Optimised - caller: adv_train
21:46:19.79 | INFO | Lazy Con: OFF
21:46:19.97 | INFO | Optimised - caller: adv_train
21:46:19.99 | INFO | Lazy Con: OFF
21:46:20.14 | INFO | Optimised - caller: adv_train
21:46:20.16 | INFO | Lazy Con: OFF
21:46:20.29 | INFO | Optimised - caller: adv_train
21:46:20.31 | INFO | Lazy Con: OFF
21:46:20.48 | INFO | Optimised - caller: adv_train
21:46:20.50 | INFO | Lazy Con: OFF
21:46:20.65 | INFO | Optimised - caller: adv_train
21:46:20.67 | INFO | Lazy Con: OFF
21:46:20.83 | INFO | Optimised - caller: adv_train
21:46:20.84 | INFO | Lazy Con: OFF
21:46:21.01 | INFO | Optimised - caller: adv_train
21:46:21.03 | INFO | Lazy Con: OFF
21:46:21.17 | INFO | Optimised - caller: adv_train
21:46:21.18 | INFO | Lazy Con: OFF
21:46:21.38 | INFO | Optimised - caller: adv_train
21:46:21.39 | INFO | Lazy Con: OFF
21:46:21.55 | INFO | Optimised - caller: adv_train
21:46:21.56 | INFO | Lazy Con: OFF
21:46:21.75 | INFO | Optimised - caller: adv_train
21:46:21.76 | INFO | Lazy Con: OFF
21:46:21.91 | INFO | Optimised - caller: adv_train
21:46:21.92 | INFO | Lazy Con: OFF
21:46:22.07 | INFO | Optimised - caller: adv_train
21:46:22.08 | INFO | Lazy Con: OFF
21:46:22.22 | INFO | Optimised - caller: adv_train
21:46:22.23 | INFO | Lazy Con: OFF
21:46:22.41 | INFO | Optimised - caller: adv_train
21:46:22.42 | INFO | Lazy Con: OFF
21:46:22.62 | INFO | Optimised - caller: adv_train
21:46:22.64 | INFO | Lazy Con: OFF
21:46:22.84 | INFO | Optimised - caller: adv_train
21:46:22.85 | INFO | Lazy Con: OFF
21:46:23.00 | INFO | Optimised - caller: adv_train
21:46:23.02 | INFO | Lazy Con: OFF
21:46:23.18 | INFO | Optimised - caller: adv_train
21:46:23.19 | INFO | Lazy Con: OFF
21:46:23.36 | INFO | Optimised - caller: adv_train
21:46:23.37 | INFO | Lazy Con: OFF
21:46:23.50 | INFO | Optimised - caller: adv_train
21:46:23.51 | INFO | Lazy Con: OFF
21:46:23.72 | INFO | Optimised - caller: adv_train
21:46:23.73 | INFO | Lazy Con: OFF
21:46:23.89 | INFO | Optimised - caller: adv_train
21:46:23.90 | INFO | Lazy Con: OFF
21:46:24.12 | INFO | Optimised - caller: adv_train
21:46:24.14 | INFO | Lazy Con: OFF
21:46:24.32 | INFO | Optimised - caller: adv_train
21:46:24.33 | INFO | Lazy Con: OFF
21:46:24.48 | INFO | Optimised - caller: adv_train
21:46:24.50 | INFO | Lazy Con: OFF
21:46:24.67 | INFO | Optimised - caller: adv_train
21:46:24.69 | INFO | Lazy Con: OFF
21:46:24.89 | INFO | Optimised - caller: adv_train
21:46:24.90 | INFO | Lazy Con: OFF
21:46:25.04 | INFO | Optimised - caller: adv_train
21:46:25.05 | INFO | Lazy Con: OFF
21:46:25.19 | INFO | Optimised - caller: adv_train
21:46:25.20 | INFO | Lazy Con: OFF
21:46:25.47 | INFO | Optimised - caller: adv_train
21:46:25.48 | INFO | Lazy Con: OFF
21:46:25.67 | INFO | Optimised - caller: adv_train
21:46:25.69 | INFO | Lazy Con: OFF
21:46:25.86 | INFO | Optimised - caller: adv_train
21:46:25.87 | INFO | Lazy Con: OFF
21:46:26.06 | INFO | Optimised - caller: adv_train
21:46:26.07 | INFO | Lazy Con: OFF
21:46:26.22 | INFO | Optimised - caller: adv_train
21:46:26.23 | INFO | Lazy Con: OFF
21:46:26.39 | INFO | Optimised - caller: adv_train
21:46:26.40 | INFO | Lazy Con: OFF
21:46:26.55 | INFO | Optimised - caller: adv_train
21:46:26.56 | INFO | Lazy Con: OFF
21:46:26.70 | INFO | Optimised - caller: adv_train
21:46:26.72 | INFO | Lazy Con: OFF
21:46:26.91 | INFO | Optimised - caller: adv_train
21:46:26.92 | INFO | Lazy Con: OFF
21:46:27.13 | INFO | Optimised - caller: adv_train
21:46:27.14 | INFO | Lazy Con: OFF
21:46:27.39 | INFO | Optimised - caller: adv_train
21:46:27.41 | INFO | Lazy Con: OFF
21:46:27.56 | INFO | Optimised - caller: adv_train
21:46:27.58 | INFO | Lazy Con: OFF
21:46:27.73 | INFO | Optimised - caller: adv_train
21:46:27.75 | INFO | Lazy Con: OFF
21:46:27.90 | INFO | Optimised - caller: adv_train
21:46:27.91 | INFO | Lazy Con: OFF
21:46:28.12 | INFO | Optimised - caller: adv_train
21:46:28.13 | INFO | Lazy Con: OFF
21:46:28.28 | INFO | Optimised - caller: adv_train
21:46:28.30 | INFO | Lazy Con: OFF
21:46:28.44 | INFO | Optimised - caller: adv_train
21:46:28.45 | INFO | Lazy Con: OFF
21:46:28.68 | INFO | Optimised - caller: adv_train
21:46:28.69 | INFO | Lazy Con: OFF
21:46:28.89 | INFO | Optimised - caller: adv_train
21:46:28.90 | INFO | Lazy Con: OFF
21:46:29.10 | INFO | Optimised - caller: adv_train
21:46:29.11 | INFO | Lazy Con: OFF
21:46:29.31 | INFO | Optimised - caller: adv_train
21:46:29.32 | INFO | Lazy Con: OFF
21:46:29.52 | INFO | Optimised - caller: adv_train
21:46:29.54 | INFO | Lazy Con: OFF
21:46:29.77 | INFO | Optimised - caller: adv_train
21:46:29.78 | INFO | Lazy Con: OFF
21:46:29.96 | INFO | Optimised - caller: adv_train
21:46:29.97 | INFO | Lazy Con: OFF
21:46:30.19 | INFO | Optimised - caller: adv_train
21:46:30.20 | INFO | Lazy Con: OFF
21:46:30.42 | INFO | Optimised - caller: adv_train
21:46:30.44 | INFO | Lazy Con: OFF
21:46:30.59 | INFO | Optimised - caller: adv_train
21:46:30.61 | INFO | Lazy Con: OFF
21:46:30.73 | INFO | Optimised - caller: adv_train
21:46:30.75 | INFO | Lazy Con: OFF
21:46:30.91 | INFO | Optimised - caller: adv_train
21:46:30.92 | INFO | Lazy Con: OFF
21:46:31.13 | INFO | Optimised - caller: adv_train
21:46:31.15 | INFO | Lazy Con: OFF
21:46:31.33 | INFO | Optimised - caller: adv_train
21:46:31.34 | INFO | Lazy Con: OFF
21:46:31.51 | INFO | Optimised - caller: adv_train
21:46:31.52 | INFO | Lazy Con: OFF
21:46:31.68 | INFO | Optimised - caller: adv_train
21:46:31.69 | INFO | Lazy Con: OFF
21:46:31.85 | INFO | Optimised - caller: adv_train
21:46:31.87 | INFO | Lazy Con: OFF
21:46:32.04 | INFO | Optimised - caller: adv_train
21:46:32.05 | INFO | Lazy Con: OFF
21:46:32.28 | INFO | Optimised - caller: adv_train
21:46:32.30 | INFO | Lazy Con: OFF
21:46:32.47 | INFO | Optimised - caller: adv_train
21:46:32.48 | INFO | Lazy Con: OFF
21:46:32.65 | INFO | Optimised - caller: adv_train
21:46:32.66 | INFO | Lazy Con: OFF
21:46:32.85 | INFO | Optimised - caller: adv_train
21:46:32.86 | INFO | Lazy Con: OFF
21:46:33.03 | INFO | Optimised - caller: adv_train
21:46:33.04 | INFO | Lazy Con: OFF
21:46:33.28 | INFO | Optimised - caller: adv_train
21:46:33.29 | INFO | Lazy Con: OFF
21:46:33.43 | INFO | Optimised - caller: adv_train
21:46:33.44 | INFO | Lazy Con: OFF
21:46:33.61 | INFO | Optimised - caller: adv_train
21:46:33.62 | INFO | Lazy Con: OFF
21:46:33.80 | INFO | Optimised - caller: adv_train
21:46:33.81 | INFO | Lazy Con: OFF
21:46:34.87 | INFO | Optimised - caller: adv_train
21:46:34.88 | INFO | Lazy Con: OFF
21:46:35.17 | INFO | Optimised - caller: adv_train
21:46:35.18 | INFO | Lazy Con: OFF
21:46:35.39 | INFO | Optimised - caller: adv_train
21:46:35.41 | INFO | Lazy Con: OFF
21:46:35.61 | INFO | Optimised - caller: adv_train
21:46:35.62 | INFO | Lazy Con: OFF
21:46:35.82 | INFO | Optimised - caller: adv_train
21:46:35.83 | INFO | Lazy Con: OFF
21:46:36.06 | INFO | Optimised - caller: adv_train
21:46:36.08 | INFO | Lazy Con: OFF
21:46:36.29 | INFO | Optimised - caller: adv_train
21:46:36.31 | INFO | Lazy Con: OFF
21:46:36.62 | INFO | Optimised - caller: adv_train
21:46:36.64 | INFO | Lazy Con: OFF
21:46:36.85 | INFO | Optimised - caller: adv_train
21:46:36.86 | INFO | Lazy Con: OFF
21:46:37.04 | INFO | Optimised - caller: adv_train
21:46:37.05 | INFO | Lazy Con: OFF
21:46:37.27 | INFO | Optimised - caller: adv_train
21:46:37.28 | INFO | Lazy Con: OFF
21:46:37.49 | INFO | Optimised - caller: adv_train
21:46:37.51 | INFO | Lazy Con: OFF
21:46:37.71 | INFO | Optimised - caller: adv_train
21:46:37.72 | INFO | Lazy Con: OFF
21:46:37.92 | INFO | Optimised - caller: adv_train
21:46:37.94 | INFO | Lazy Con: OFF
21:46:38.16 | INFO | Optimised - caller: adv_train
21:46:38.17 | INFO | Lazy Con: OFF
21:46:38.35 | INFO | Optimised - caller: adv_train
21:46:38.36 | INFO | Lazy Con: OFF
21:46:38.62 | INFO | Optimised - caller: adv_train
21:46:38.63 | INFO | Lazy Con: OFF
21:46:38.86 | INFO | Optimised - caller: adv_train
21:46:38.87 | INFO | Lazy Con: OFF
21:46:39.09 | INFO | Optimised - caller: adv_train
21:46:39.10 | INFO | Lazy Con: OFF
21:46:39.33 | INFO | Optimised - caller: adv_train
21:46:39.35 | INFO | Lazy Con: OFF
21:46:39.57 | INFO | Optimised - caller: adv_train
21:46:39.59 | INFO | Lazy Con: OFF
21:46:39.80 | INFO | Optimised - caller: adv_train
21:46:39.82 | INFO | Lazy Con: OFF
21:46:40.02 | INFO | Optimised - caller: adv_train
21:46:40.04 | INFO | Lazy Con: OFF
21:46:40.27 | INFO | Optimised - caller: adv_train
21:46:40.29 | INFO | Lazy Con: OFF
21:46:40.51 | INFO | Optimised - caller: adv_train
21:46:40.52 | INFO | Lazy Con: OFF
21:46:40.75 | INFO | Optimised - caller: adv_train
21:46:40.77 | INFO | Lazy Con: OFF
21:46:41.01 | INFO | Optimised - caller: adv_train
21:46:41.02 | INFO | Lazy Con: OFF
21:46:41.25 | INFO | Optimised - caller: adv_train
21:46:41.27 | INFO | Lazy Con: OFF
21:46:41.52 | INFO | Optimised - caller: adv_train
21:46:41.54 | INFO | Lazy Con: OFF
21:46:41.74 | INFO | Optimised - caller: adv_train
21:46:41.75 | INFO | Lazy Con: OFF
21:46:41.98 | INFO | Optimised - caller: adv_train
21:46:42.00 | INFO | Lazy Con: OFF
21:46:42.24 | INFO | Optimised - caller: adv_train
21:46:42.26 | INFO | Lazy Con: OFF
21:46:42.45 | INFO | Optimised - caller: adv_train
21:46:42.47 | INFO | Lazy Con: OFF
21:46:42.71 | INFO | Optimised - caller: adv_train
21:46:42.72 | INFO | Lazy Con: OFF
21:46:42.94 | INFO | Optimised - caller: adv_train
21:46:42.95 | INFO | Lazy Con: OFF
21:46:43.24 | INFO | Optimised - caller: adv_train
21:46:43.25 | INFO | Lazy Con: OFF
21:46:43.48 | INFO | Optimised - caller: adv_train
21:46:43.50 | INFO | Lazy Con: OFF
21:46:43.69 | INFO | Optimised - caller: adv_train
21:46:43.71 | INFO | Lazy Con: OFF
21:46:43.95 | INFO | Optimised - caller: adv_train
21:46:43.96 | INFO | Lazy Con: OFF
